Country,Store ID,Product Category,Product ID,Inflation Rate,GDP Growth Rate,Date of Sale,Price Sold,Units Sold,Year-Month
France,7,Womens,15,1.03,2.25,2023-12-22,28.0,34,2023-12
France,8,Womens,15,1.03,2.25,2023-12-22,28.0,24,2023-12
France,9,Womens,15,1.03,2.25,2023-12-22,28.0,33,2023-12
France,7,Womens,15,1.03,2.25,2023-12-23,28.0,36,2023-12
France,8,Womens,15,1.03,2.25,2023-12-23,28.0,28,2023-12
France,9,Womens,15,1.03,2.25,2023-12-23,28.0,34,2023-12
France,7,Womens,15,1.03,2.25,2023-12-24,28.0,38,2023-12
France,8,Womens,15,1.03,2.25,2023-12-24,28.0,27,2023-12
France,9,Womens,15,1.03,2.25,2023-12-24,28.0,35,2023-12
France,7,Womens,15,1.03,2.25,2023-12-25,28.0,35,2023-12
France,8,Womens,15,1.03,2.25,2023-12-25,28.0,25,2023-12
France,9,Womens,15,1.03,2.25,2023-12-25,28.0,36,2023-12
France,7,Womens,15,1.03,2.25,2023-12-26,28.0,39,2023-12
France,8,Womens,15,1.03,2.25,2023-12-26,28.0,27,2023-12
France,9,Womens,15,1.03,2.25,2023-12-26,28.0,33,2023-12
France,7,Womens,15,1.03,2.25,2023-12-27,28.0,38,2023-12
France,8,Womens,15,1.03,2.25,2023-12-27,28.0,25,2023-12
France,9,Womens,15,1.03,2.25,2023-12-27,28.0,36,2023-12
France,7,Womens,15,1.03,2.25,2023-12-28,28.0,40,2023-12
France,8,Womens,15,1.03,2.25,2023-12-28,28.0,30,2023-12
France,9,Womens,15,1.03,2.25,2023-12-28,28.0,36,2023-12
France,7,Womens,15,1.03,2.25,2023-12-29,28.0,36,2023-12
France,8,Womens,15,1.03,2.25,2023-12-29,28.0,27,2023-12
France,9,Womens,15,1.03,2.25,2023-12-29,28.0,35,2023-12
France,7,Womens,15,1.03,2.25,2023-12-30,28.0,39,2023-12
France,8,Womens,15,1.03,2.25,2023-12-30,28.0,28,2023-12
France,9,Womens,15,1.03,2.25,2023-12-30,28.0,38,2023-12
France,7,Womens,15,1.03,2.25,2023-12-31,28.0,36,2023-12
France,8,Womens,15,1.03,2.25,2023-12-31,28.0,31,2023-12
France,9,Womens,15,1.03,2.25,2023-12-31,28.0,39,2023-12
France,7,Womens,15,8.73,0.15,2024-01-01,30.5,24,2024-01
France,8,Womens,15,8.73,0.15,2024-01-01,30.5,8,2024-01
France,9,Womens,15,8.73,0.15,2024-01-01,30.5,23,2024-01
France,7,Womens,15,8.73,0.15,2024-01-02,30.5,22,2024-01
France,8,Womens,15,8.73,0.15,2024-01-02,30.5,13,2024-01
France,9,Womens,15,8.73,0.15,2024-01-02,30.5,23,2024-01
France,7,Womens,15,8.73,0.15,2024-01-03,30.5,28,2024-01
France,8,Womens,15,8.73,0.15,2024-01-03,30.5,16,2024-01
France,9,Womens,15,8.73,0.15,2024-01-03,30.5,27,2024-01
France,7,Womens,15,8.73,0.15,2024-01-04,30.5,28,2024-01
France,8,Womens,15,8.73,0.15,2024-01-04,30.5,11,2024-01
France,9,Womens,15,8.73,0.15,2024-01-04,30.5,26,2024-01
France,7,Womens,15,8.73,0.15,2024-01-05,30.5,34,2024-01
France,8,Womens,15,8.73,0.15,2024-01-05,30.5,18,2024-01
France,9,Womens,15,8.73,0.15,2024-01-05,30.5,26,2024-01
France,7,Womens,15,8.73,0.15,2024-01-06,30.5,33,2024-01
France,8,Womens,15,8.73,0.15,2024-01-06,30.5,16,2024-01
France,9,Womens,15,8.73,0.15,2024-01-06,30.5,33,2024-01
France,7,Womens,15,8.73,0.15,2024-01-07,30.5,33,2024-01
France,8,Womens,15,8.73,0.15,2024-01-07,30.5,19,2024-01
France,9,Womens,15,8.73,0.15,2024-01-07,30.5,32,2024-01
France,7,Womens,15,8.73,0.15,2024-01-08,30.5,43,2024-01
France,8,Womens,15,8.73,0.15,2024-01-08,30.5,19,2024-01
France,9,Womens,15,8.73,0.15,2024-01-08,30.5,34,2024-01
France,7,Womens,15,8.73,0.15,2024-01-09,30.5,46,2024-01
France,8,Womens,15,8.73,0.15,2024-01-09,30.5,21,2024-01
France,9,Womens,15,8.73,0.15,2024-01-09,30.5,38,2024-01
France,7,Womens,15,8.73,0.15,2024-01-10,30.5,49,2024-01
France,8,Womens,15,8.73,0.15,2024-01-10,30.5,26,2024-01
France,9,Womens,15,8.73,0.15,2024-01-10,30.5,45,2024-01
France,7,Womens,15,8.73,0.15,2024-01-11,30.5,51,2024-01
France,8,Womens,15,8.73,0.15,2024-01-11,30.5,25,2024-01
France,9,Womens,15,8.73,0.15,2024-01-11,30.5,49,2024-01
France,7,Womens,15,8.73,0.15,2024-01-12,30.5,52,2024-01
France,8,Womens,15,8.73,0.15,2024-01-12,30.5,25,2024-01
France,9,Womens,15,8.73,0.15,2024-01-12,30.5,48,2024-01
France,7,Womens,15,8.73,0.15,2024-01-13,30.5,58,2024-01
France,8,Womens,15,8.73,0.15,2024-01-13,30.5,31,2024-01
France,9,Womens,15,8.73,0.15,2024-01-13,30.5,58,2024-01
France,7,Womens,15,8.73,0.15,2024-01-14,30.5,65,2024-01
France,8,Womens,15,8.73,0.15,2024-01-14,30.5,32,2024-01
France,9,Womens,15,8.73,0.15,2024-01-14,30.5,56,2024-01
France,7,Womens,15,8.73,0.15,2024-01-15,30.5,72,2024-01
France,8,Womens,15,8.73,0.15,2024-01-15,30.5,35,2024-01
France,9,Womens,15,8.73,0.15,2024-01-15,30.5,65,2024-01
France,7,Womens,15,8.73,0.15,2024-01-16,30.5,79,2024-01
France,8,Womens,15,8.73,0.15,2024-01-16,30.5,37,2024-01
France,9,Womens,15,8.73,0.15,2024-01-16,30.5,70,2024-01
France,7,Womens,15,8.73,0.15,2024-01-17,30.5,84,2024-01
France,8,Womens,15,8.73,0.15,2024-01-17,30.5,39,2024-01
France,9,Womens,15,8.73,0.15,2024-01-17,30.5,73,2024-01
France,7,Womens,15,8.73,0.15,2024-01-18,30.5,88,2024-01
France,8,Womens,15,8.73,0.15,2024-01-18,30.5,48,2024-01
France,9,Womens,15,8.73,0.15,2024-01-18,30.5,80,2024-01
France,7,Womens,15,8.73,0.15,2024-01-19,30.5,100,2024-01
France,8,Womens,15,8.73,0.15,2024-01-19,30.5,50,2024-01
France,9,Womens,15,8.73,0.15,2024-01-19,30.5,91,2024-01
France,7,Womens,15,8.73,0.15,2024-01-20,30.5,106,2024-01
France,8,Womens,15,8.73,0.15,2024-01-20,30.5,57,2024-01
France,9,Womens,15,8.73,0.15,2024-01-20,30.5,96,2024-01
France,7,Womens,15,8.73,0.15,2024-01-21,30.5,119,2024-01
France,8,Womens,15,8.73,0.15,2024-01-21,30.5,61,2024-01
France,9,Womens,15,8.73,0.15,2024-01-21,30.5,110,2024-01
France,7,Womens,15,8.73,0.15,2024-01-22,30.5,127,2024-01
France,8,Womens,15,8.73,0.15,2024-01-22,30.5,67,2024-01
France,9,Womens,15,8.73,0.15,2024-01-22,30.5,116,2024-01
France,7,Womens,15,8.73,0.15,2024-01-23,30.5,138,2024-01
France,8,Womens,15,8.73,0.15,2024-01-23,30.5,67,2024-01
France,9,Womens,15,8.73,0.15,2024-01-23,30.5,127,2024-01
France,7,Womens,15,8.73,0.15,2024-01-24,30.5,148,2024-01
France,8,Womens,15,8.73,0.15,2024-01-24,30.5,75,2024-01
France,9,Womens,15,8.73,0.15,2024-01-24,30.5,140,2024-01
France,7,Womens,15,8.73,0.15,2024-01-25,30.5,162,2024-01
France,8,Womens,15,8.73,0.15,2024-01-25,30.5,85,2024-01
France,9,Womens,15,8.73,0.15,2024-01-25,30.5,152,2024-01
France,7,Womens,15,8.73,0.15,2024-01-26,30.5,176,2024-01
France,8,Womens,15,8.73,0.15,2024-01-26,30.5,89,2024-01
France,9,Womens,15,8.73,0.15,2024-01-26,30.5,164,2024-01
France,7,Womens,15,8.73,0.15,2024-01-27,30.5,194,2024-01
France,8,Womens,15,8.73,0.15,2024-01-27,30.5,100,2024-01
France,9,Womens,15,8.73,0.15,2024-01-27,30.5,176,2024-01
France,7,Womens,15,8.73,0.15,2024-01-28,30.5,210,2024-01
France,8,Womens,15,8.73,0.15,2024-01-28,30.5,104,2024-01
France,9,Womens,15,8.73,0.15,2024-01-28,30.5,195,2024-01
France,7,Womens,15,8.73,0.15,2024-01-29,30.5,229,2024-01
France,8,Womens,15,8.73,0.15,2024-01-29,30.5,115,2024-01
France,9,Womens,15,8.73,0.15,2024-01-29,30.5,205,2024-01
France,7,Womens,15,8.73,0.15,2024-01-30,30.5,247,2024-01
France,8,Womens,15,8.73,0.15,2024-01-30,30.5,126,2024-01
France,9,Womens,15,8.73,0.15,2024-01-30,30.5,228,2024-01
France,7,Womens,15,8.73,0.15,2024-01-31,30.5,268,2024-01
France,8,Womens,15,8.73,0.15,2024-01-31,30.5,135,2024-01
France,9,Womens,15,8.73,0.15,2024-01-31,30.5,248,2024-01
France,7,Womens,15,1.03,0.41,2024-02-01,31.0,13,2024-02
France,8,Womens,15,1.03,0.41,2024-02-01,31.0,21,2024-02
France,9,Womens,15,1.03,0.41,2024-02-01,31.0,16,2024-02
France,7,Womens,15,1.03,0.41,2024-02-02,31.0,11,2024-02
France,8,Womens,15,1.03,0.41,2024-02-02,31.0,18,2024-02
France,9,Womens,15,1.03,0.41,2024-02-02,31.0,12,2024-02
France,7,Womens,15,1.03,0.41,2024-02-03,31.0,11,2024-02
France,8,Womens,15,1.03,0.41,2024-02-03,31.0,21,2024-02
France,9,Womens,15,1.03,0.41,2024-02-03,31.0,17,2024-02
France,7,Womens,15,1.03,0.41,2024-02-04,31.0,14,2024-02
France,8,Womens,15,1.03,0.41,2024-02-04,31.0,19,2024-02
France,9,Womens,15,1.03,0.41,2024-02-04,31.0,16,2024-02
France,7,Womens,15,1.03,0.41,2024-02-05,31.0,17,2024-02
France,8,Womens,15,1.03,0.41,2024-02-05,31.0,23,2024-02
France,9,Womens,15,1.03,0.41,2024-02-05,31.0,17,2024-02
France,7,Womens,15,1.03,0.41,2024-02-06,31.0,15,2024-02
France,8,Womens,15,1.03,0.41,2024-02-06,31.0,23,2024-02
France,9,Womens,15,1.03,0.41,2024-02-06,31.0,17,2024-02
France,7,Womens,15,1.03,0.41,2024-02-07,31.0,12,2024-02
France,8,Womens,15,1.03,0.41,2024-02-07,31.0,24,2024-02
France,9,Womens,15,1.03,0.41,2024-02-07,31.0,17,2024-02
France,7,Womens,15,1.03,0.41,2024-02-08,31.0,16,2024-02
France,8,Womens,15,1.03,0.41,2024-02-08,31.0,22,2024-02
France,9,Womens,15,1.03,0.41,2024-02-08,31.0,18,2024-02
France,7,Womens,15,1.03,0.41,2024-02-09,31.0,12,2024-02
France,8,Womens,15,1.03,0.41,2024-02-09,31.0,21,2024-02
France,9,Womens,15,1.03,0.41,2024-02-09,31.0,13,2024-02
France,7,Womens,15,1.03,0.41,2024-02-10,31.0,12,2024-02
France,8,Womens,15,1.03,0.41,2024-02-10,31.0,26,2024-02
France,9,Womens,15,1.03,0.41,2024-02-10,31.0,15,2024-02
France,7,Womens,15,1.03,0.41,2024-02-11,31.0,19,2024-02
France,8,Womens,15,1.03,0.41,2024-02-11,31.0,25,2024-02
France,9,Womens,15,1.03,0.41,2024-02-11,31.0,18,2024-02
France,7,Womens,15,1.03,0.41,2024-02-12,31.0,15,2024-02
France,8,Womens,15,1.03,0.41,2024-02-12,31.0,26,2024-02
France,9,Womens,15,1.03,0.41,2024-02-12,31.0,16,2024-02
France,7,Womens,15,1.03,0.41,2024-02-13,31.0,13,2024-02
France,8,Womens,15,1.03,0.41,2024-02-13,31.0,23,2024-02
France,9,Womens,15,1.03,0.41,2024-02-13,31.0,19,2024-02
France,7,Womens,15,1.03,0.41,2024-02-14,31.0,13,2024-02
France,8,Womens,15,1.03,0.41,2024-02-14,31.0,21,2024-02
France,9,Womens,15,1.03,0.41,2024-02-14,31.0,14,2024-02
France,7,Womens,15,1.03,0.41,2024-02-15,31.0,19,2024-02
France,8,Womens,15,1.03,0.41,2024-02-15,31.0,24,2024-02
France,9,Womens,15,1.03,0.41,2024-02-15,31.0,17,2024-02
France,7,Womens,15,1.03,0.41,2024-02-16,31.0,14,2024-02
France,8,Womens,15,1.03,0.41,2024-02-16,31.0,24,2024-02
France,9,Womens,15,1.03,0.41,2024-02-16,31.0,20,2024-02
France,7,Womens,15,1.03,0.41,2024-02-17,31.0,16,2024-02
France,8,Womens,15,1.03,0.41,2024-02-17,31.0,22,2024-02
France,9,Womens,15,1.03,0.41,2024-02-17,31.0,17,2024-02
France,7,Womens,15,1.03,0.41,2024-02-18,31.0,20,2024-02
France,8,Womens,15,1.03,0.41,2024-02-18,31.0,23,2024-02
France,9,Womens,15,1.03,0.41,2024-02-18,31.0,15,2024-02
France,7,Womens,15,1.03,0.41,2024-02-19,31.0,14,2024-02
France,8,Womens,15,1.03,0.41,2024-02-19,31.0,23,2024-02
France,9,Womens,15,1.03,0.41,2024-02-19,31.0,18,2024-02
France,7,Womens,15,1.03,0.41,2024-02-20,31.0,14,2024-02
France,8,Womens,15,1.03,0.41,2024-02-20,31.0,24,2024-02
France,9,Womens,15,1.03,0.41,2024-02-20,31.0,19,2024-02
France,7,Womens,15,1.03,0.41,2024-02-21,31.0,18,2024-02
France,8,Womens,15,1.03,0.41,2024-02-21,31.0,23,2024-02
France,9,Womens,15,1.03,0.41,2024-02-21,31.0,20,2024-02
France,7,Womens,15,1.03,0.41,2024-02-22,31.0,20,2024-02
France,8,Womens,15,1.03,0.41,2024-02-22,31.0,29,2024-02
France,9,Womens,15,1.03,0.41,2024-02-22,31.0,21,2024-02
France,7,Womens,15,1.03,0.41,2024-02-23,31.0,15,2024-02
France,8,Womens,15,1.03,0.41,2024-02-23,31.0,27,2024-02
France,9,Womens,15,1.03,0.41,2024-02-23,31.0,16,2024-02
France,7,Womens,15,1.03,0.41,2024-02-24,31.0,17,2024-02
France,8,Womens,15,1.03,0.41,2024-02-24,31.0,29,2024-02
France,9,Womens,15,1.03,0.41,2024-02-24,31.0,17,2024-02
France,7,Womens,15,1.03,0.41,2024-02-25,31.0,20,2024-02
France,8,Womens,15,1.03,0.41,2024-02-25,31.0,28,2024-02
France,9,Womens,15,1.03,0.41,2024-02-25,31.0,19,2024-02
France,7,Womens,15,1.03,0.41,2024-02-26,31.0,19,2024-02
France,8,Womens,15,1.03,0.41,2024-02-26,31.0,24,2024-02
France,9,Womens,15,1.03,0.41,2024-02-26,31.0,17,2024-02
France,7,Womens,15,1.03,0.41,2024-02-27,31.0,15,2024-02
France,8,Womens,15,1.03,0.41,2024-02-27,31.0,28,2024-02
France,9,Womens,15,1.03,0.41,2024-02-27,31.0,22,2024-02
France,7,Womens,15,1.03,0.41,2024-02-28,31.0,20,2024-02
France,8,Womens,15,1.03,0.41,2024-02-28,31.0,31,2024-02
France,9,Womens,15,1.03,0.41,2024-02-28,31.0,22,2024-02
France,7,Womens,15,1.03,0.41,2024-02-29,31.0,18,2024-02
France,8,Womens,15,1.03,0.41,2024-02-29,31.0,26,2024-02
France,9,Womens,15,1.03,0.41,2024-02-29,31.0,21,2024-02
France,7,Womens,15,6.24,0.86,2024-03-01,33.0,25,2024-03
France,8,Womens,15,6.24,0.86,2024-03-01,33.0,16,2024-03
France,9,Womens,15,6.24,0.86,2024-03-01,33.0,13,2024-03
France,7,Womens,15,6.24,0.86,2024-03-02,33.0,26,2024-03
France,8,Womens,15,6.24,0.86,2024-03-02,33.0,22,2024-03
France,9,Womens,15,6.24,0.86,2024-03-02,33.0,11,2024-03
France,7,Womens,15,6.24,0.86,2024-03-03,33.0,32,2024-03
France,8,Womens,15,6.24,0.86,2024-03-03,33.0,20,2024-03
France,9,Womens,15,6.24,0.86,2024-03-03,33.0,8,2024-03
France,7,Womens,15,6.24,0.86,2024-03-04,33.0,31,2024-03
France,8,Womens,15,6.24,0.86,2024-03-04,33.0,22,2024-03
France,9,Womens,15,6.24,0.86,2024-03-04,33.0,10,2024-03
France,7,Womens,15,6.24,0.86,2024-03-05,33.0,34,2024-03
France,8,Womens,15,6.24,0.86,2024-03-05,33.0,26,2024-03
France,9,Womens,15,6.24,0.86,2024-03-05,33.0,16,2024-03
France,7,Womens,15,6.24,0.86,2024-03-06,33.0,38,2024-03
France,8,Womens,15,6.24,0.86,2024-03-06,33.0,24,2024-03
France,9,Womens,15,6.24,0.86,2024-03-06,33.0,15,2024-03
France,7,Womens,15,6.24,0.86,2024-03-07,33.0,34,2024-03
France,8,Womens,15,6.24,0.86,2024-03-07,33.0,24,2024-03
France,9,Womens,15,6.24,0.86,2024-03-07,33.0,11,2024-03
France,7,Womens,15,6.24,0.86,2024-03-08,33.0,42,2024-03
France,8,Womens,15,6.24,0.86,2024-03-08,33.0,28,2024-03
France,9,Womens,15,6.24,0.86,2024-03-08,33.0,18,2024-03
France,7,Womens,15,6.24,0.86,2024-03-09,33.0,43,2024-03
France,8,Womens,15,6.24,0.86,2024-03-09,33.0,32,2024-03
France,9,Womens,15,6.24,0.86,2024-03-09,33.0,14,2024-03
France,7,Womens,15,6.24,0.86,2024-03-10,33.0,44,2024-03
France,8,Womens,15,6.24,0.86,2024-03-10,33.0,34,2024-03
France,9,Womens,15,6.24,0.86,2024-03-10,33.0,16,2024-03
France,7,Womens,15,6.24,0.86,2024-03-11,33.0,49,2024-03
France,8,Womens,15,6.24,0.86,2024-03-11,33.0,33,2024-03
France,9,Womens,15,6.24,0.86,2024-03-11,33.0,19,2024-03
France,7,Womens,15,6.24,0.86,2024-03-12,33.0,48,2024-03
France,8,Womens,15,6.24,0.86,2024-03-12,33.0,32,2024-03
France,9,Womens,15,6.24,0.86,2024-03-12,33.0,16,2024-03
France,7,Womens,15,6.24,0.86,2024-03-13,33.0,57,2024-03
France,8,Womens,15,6.24,0.86,2024-03-13,33.0,36,2024-03
France,9,Womens,15,6.24,0.86,2024-03-13,33.0,23,2024-03
France,7,Womens,15,6.24,0.86,2024-03-14,33.0,59,2024-03
France,8,Womens,15,6.24,0.86,2024-03-14,33.0,38,2024-03
France,9,Womens,15,6.24,0.86,2024-03-14,33.0,21,2024-03
France,7,Womens,15,6.24,0.86,2024-03-15,33.0,58,2024-03
France,8,Womens,15,6.24,0.86,2024-03-15,33.0,43,2024-03
France,9,Womens,15,6.24,0.86,2024-03-15,33.0,25,2024-03
France,7,Womens,15,6.24,0.86,2024-03-16,33.0,63,2024-03
France,8,Womens,15,6.24,0.86,2024-03-16,33.0,47,2024-03
France,9,Womens,15,6.24,0.86,2024-03-16,33.0,27,2024-03
France,7,Womens,15,6.24,0.86,2024-03-17,33.0,65,2024-03
France,8,Womens,15,6.24,0.86,2024-03-17,33.0,44,2024-03
France,9,Womens,15,6.24,0.86,2024-03-17,33.0,23,2024-03
France,7,Womens,15,6.24,0.86,2024-03-18,33.0,71,2024-03
France,8,Womens,15,6.24,0.86,2024-03-18,33.0,48,2024-03
France,9,Womens,15,6.24,0.86,2024-03-18,33.0,28,2024-03
France,7,Womens,15,6.24,0.86,2024-03-19,33.0,79,2024-03
France,8,Womens,15,6.24,0.86,2024-03-19,33.0,56,2024-03
France,9,Womens,15,6.24,0.86,2024-03-19,33.0,33,2024-03
France,7,Womens,15,6.24,0.86,2024-03-20,33.0,84,2024-03
France,8,Womens,15,6.24,0.86,2024-03-20,33.0,55,2024-03
France,9,Womens,15,6.24,0.86,2024-03-20,33.0,35,2024-03
France,7,Womens,15,6.24,0.86,2024-03-21,33.0,88,2024-03
France,8,Womens,15,6.24,0.86,2024-03-21,33.0,59,2024-03
France,9,Womens,15,6.24,0.86,2024-03-21,33.0,34,2024-03
France,7,Womens,15,6.24,0.86,2024-03-22,33.0,93,2024-03
France,8,Womens,15,6.24,0.86,2024-03-22,33.0,63,2024-03
France,9,Womens,15,6.24,0.86,2024-03-22,33.0,37,2024-03
France,7,Womens,15,6.24,0.86,2024-03-23,33.0,98,2024-03
France,8,Womens,15,6.24,0.86,2024-03-23,33.0,70,2024-03
France,9,Womens,15,6.24,0.86,2024-03-23,33.0,35,2024-03
France,7,Womens,15,6.24,0.86,2024-03-24,33.0,105,2024-03
France,8,Womens,15,6.24,0.86,2024-03-24,33.0,74,2024-03
France,9,Womens,15,6.24,0.86,2024-03-24,33.0,43,2024-03
France,7,Womens,15,6.24,0.86,2024-03-25,33.0,110,2024-03
France,8,Womens,15,6.24,0.86,2024-03-25,33.0,78,2024-03
France,9,Womens,15,6.24,0.86,2024-03-25,33.0,43,2024-03
France,7,Womens,15,6.24,0.86,2024-03-26,33.0,118,2024-03
France,8,Womens,15,6.24,0.86,2024-03-26,33.0,82,2024-03
France,9,Womens,15,6.24,0.86,2024-03-26,33.0,43,2024-03
France,7,Womens,15,6.24,0.86,2024-03-27,33.0,127,2024-03
France,8,Womens,15,6.24,0.86,2024-03-27,33.0,90,2024-03
France,9,Womens,15,6.24,0.86,2024-03-27,33.0,46,2024-03
France,7,Womens,15,6.24,0.86,2024-03-28,33.0,136,2024-03
France,8,Womens,15,6.24,0.86,2024-03-28,33.0,94,2024-03
France,9,Womens,15,6.24,0.86,2024-03-28,33.0,51,2024-03
France,7,Womens,15,6.24,0.86,2024-03-29,33.0,144,2024-03
France,8,Womens,15,6.24,0.86,2024-03-29,33.0,97,2024-03
France,9,Womens,15,6.24,0.86,2024-03-29,33.0,57,2024-03
France,7,Womens,15,6.24,0.86,2024-03-30,33.0,151,2024-03
France,8,Womens,15,6.24,0.86,2024-03-30,33.0,105,2024-03
France,9,Womens,15,6.24,0.86,2024-03-30,33.0,60,2024-03
France,7,Womens,15,6.24,0.86,2024-03-31,33.0,157,2024-03
France,8,Womens,15,6.24,0.86,2024-03-31,33.0,109,2024-03
France,9,Womens,15,6.24,0.86,2024-03-31,33.0,63,2024-03
France,7,Womens,15,5.7,3.21,2024-04-01,34.5,27,2024-04
France,8,Womens,15,5.7,3.21,2024-04-01,34.5,10,2024-04
France,9,Womens,15,5.7,3.21,2024-04-01,34.5,14,2024-04
France,7,Womens,15,5.7,3.21,2024-04-02,34.5,30,2024-04
France,8,Womens,15,5.7,3.21,2024-04-02,34.5,14,2024-04
France,9,Womens,15,5.7,3.21,2024-04-02,34.5,12,2024-04
France,7,Womens,15,5.7,3.21,2024-04-03,34.5,32,2024-04
France,8,Womens,15,5.7,3.21,2024-04-03,34.5,10,2024-04
France,9,Womens,15,5.7,3.21,2024-04-03,34.5,15,2024-04
France,7,Womens,15,5.7,3.21,2024-04-04,34.5,35,2024-04
France,8,Womens,15,5.7,3.21,2024-04-04,34.5,11,2024-04
France,9,Womens,15,5.7,3.21,2024-04-04,34.5,16,2024-04
France,7,Womens,15,5.7,3.21,2024-04-05,34.5,34,2024-04
France,8,Womens,15,5.7,3.21,2024-04-05,34.5,17,2024-04
France,9,Womens,15,5.7,3.21,2024-04-05,34.5,14,2024-04
France,7,Womens,15,5.7,3.21,2024-04-06,34.5,37,2024-04
France,8,Womens,15,5.7,3.21,2024-04-06,34.5,17,2024-04
France,9,Womens,15,5.7,3.21,2024-04-06,34.5,15,2024-04
France,7,Womens,15,5.7,3.21,2024-04-07,34.5,38,2024-04
France,8,Womens,15,5.7,3.21,2024-04-07,34.5,12,2024-04
France,9,Womens,15,5.7,3.21,2024-04-07,34.5,21,2024-04
France,7,Womens,15,5.7,3.21,2024-04-08,34.5,37,2024-04
France,8,Womens,15,5.7,3.21,2024-04-08,34.5,13,2024-04
France,9,Womens,15,5.7,3.21,2024-04-08,34.5,21,2024-04
France,7,Womens,15,5.7,3.21,2024-04-09,34.5,44,2024-04
France,8,Womens,15,5.7,3.21,2024-04-09,34.5,14,2024-04
France,9,Womens,15,5.7,3.21,2024-04-09,34.5,19,2024-04
France,7,Womens,15,5.7,3.21,2024-04-10,34.5,47,2024-04
France,8,Womens,15,5.7,3.21,2024-04-10,34.5,15,2024-04
France,9,Womens,15,5.7,3.21,2024-04-10,34.5,20,2024-04
France,7,Womens,15,5.7,3.21,2024-04-11,34.5,45,2024-04
France,8,Womens,15,5.7,3.21,2024-04-11,34.5,18,2024-04
France,9,Womens,15,5.7,3.21,2024-04-11,34.5,24,2024-04
France,7,Womens,15,5.7,3.21,2024-04-12,34.5,52,2024-04
France,8,Womens,15,5.7,3.21,2024-04-12,34.5,17,2024-04
France,9,Womens,15,5.7,3.21,2024-04-12,34.5,23,2024-04
France,7,Womens,15,5.7,3.21,2024-04-13,34.5,55,2024-04
France,8,Womens,15,5.7,3.21,2024-04-13,34.5,18,2024-04
France,9,Womens,15,5.7,3.21,2024-04-13,34.5,29,2024-04
France,7,Womens,15,5.7,3.21,2024-04-14,34.5,55,2024-04
France,8,Womens,15,5.7,3.21,2024-04-14,34.5,20,2024-04
France,9,Womens,15,5.7,3.21,2024-04-14,34.5,30,2024-04
France,7,Womens,15,5.7,3.21,2024-04-15,34.5,57,2024-04
France,8,Womens,15,5.7,3.21,2024-04-15,34.5,27,2024-04
France,9,Womens,15,5.7,3.21,2024-04-15,34.5,31,2024-04
France,7,Womens,15,5.7,3.21,2024-04-16,34.5,60,2024-04
France,8,Womens,15,5.7,3.21,2024-04-16,34.5,24,2024-04
France,9,Womens,15,5.7,3.21,2024-04-16,34.5,35,2024-04
France,7,Womens,15,5.7,3.21,2024-04-17,34.5,67,2024-04
France,8,Womens,15,5.7,3.21,2024-04-17,34.5,27,2024-04
France,9,Womens,15,5.7,3.21,2024-04-17,34.5,34,2024-04
France,7,Womens,15,5.7,3.21,2024-04-18,34.5,70,2024-04
France,8,Womens,15,5.7,3.21,2024-04-18,34.5,26,2024-04
France,9,Womens,15,5.7,3.21,2024-04-18,34.5,39,2024-04
France,7,Womens,15,5.7,3.21,2024-04-19,34.5,70,2024-04
France,8,Womens,15,5.7,3.21,2024-04-19,34.5,31,2024-04
France,9,Womens,15,5.7,3.21,2024-04-19,34.5,36,2024-04
France,7,Womens,15,5.7,3.21,2024-04-20,34.5,76,2024-04
France,8,Womens,15,5.7,3.21,2024-04-20,34.5,34,2024-04
France,9,Womens,15,5.7,3.21,2024-04-20,34.5,41,2024-04
France,7,Womens,15,5.7,3.21,2024-04-21,34.5,82,2024-04
France,8,Womens,15,5.7,3.21,2024-04-21,34.5,36,2024-04
France,9,Womens,15,5.7,3.21,2024-04-21,34.5,41,2024-04
France,7,Womens,15,5.7,3.21,2024-04-22,34.5,86,2024-04
France,8,Womens,15,5.7,3.21,2024-04-22,34.5,33,2024-04
France,9,Womens,15,5.7,3.21,2024-04-22,34.5,44,2024-04
France,7,Womens,15,5.7,3.21,2024-04-23,34.5,89,2024-04
France,8,Womens,15,5.7,3.21,2024-04-23,34.5,36,2024-04
France,9,Womens,15,5.7,3.21,2024-04-23,34.5,45,2024-04
France,7,Womens,15,5.7,3.21,2024-04-24,34.5,99,2024-04
France,8,Womens,15,5.7,3.21,2024-04-24,34.5,41,2024-04
France,9,Womens,15,5.7,3.21,2024-04-24,34.5,51,2024-04
France,7,Womens,15,5.7,3.21,2024-04-25,34.5,99,2024-04
France,8,Womens,15,5.7,3.21,2024-04-25,34.5,39,2024-04
France,9,Womens,15,5.7,3.21,2024-04-25,34.5,56,2024-04
France,7,Womens,15,5.7,3.21,2024-04-26,34.5,110,2024-04
France,8,Womens,15,5.7,3.21,2024-04-26,34.5,43,2024-04
France,9,Womens,15,5.7,3.21,2024-04-26,34.5,53,2024-04
France,7,Womens,15,5.7,3.21,2024-04-27,34.5,113,2024-04
France,8,Womens,15,5.7,3.21,2024-04-27,34.5,49,2024-04
France,9,Womens,15,5.7,3.21,2024-04-27,34.5,61,2024-04
France,7,Womens,15,5.7,3.21,2024-04-28,34.5,121,2024-04
France,8,Womens,15,5.7,3.21,2024-04-28,34.5,52,2024-04
France,9,Womens,15,5.7,3.21,2024-04-28,34.5,61,2024-04
